id_item_venda;id_venda;id_produto;quantidade;preco_unitario
08ab3a06-e278-48f2-b089-82ecd51d0f01;0a308019-4423-4cd4-9767-2ed8e4783295;prod_0005;1;379.99
b4f79201-f319-4ce6-bf98-ce50c01b95b0;0a308019-4423-4cd4-9767-2ed8e4783295;prod_0005;1;379.99
75bc5443-9e7d-4a15-8728-36007c0ab613;0a308019-4423-4cd4-9767-2ed8e4783295;prod_0047;1;199.99
58544c3a-728a-4c3d-a4a8-0550cb6e7c59;cd4d475e-6a88-4c46-b986-16f51b072b29;prod_0016;1;250.0
4f3d3990-7d86-4104-ab5d-57169c0fe54b;cd4d475e-6a88-4c46-b986-16f51b072b29;prod_0048;1;399.99
a323de70-6653-4e5b-b82f-9674042742d9;15970500-0c1c-48e7-ad2d-92eb69ed7ba2;prod_0006;1;250.0
006a2215-0d31-4376-8ac4-36fa787c6e48;d09cdf45-a6dd-4845-a97f-98c99bf8590b;prod_0032;1;19.99
0e1783c7-7642-428e-b064-eb84982adac8;d09cdf45-a6dd-4845-a97f-98c99bf8590b;prod_0011;1;89.99
c851a77c-b066-426e-acf3-24d5a1354e25;21dc20f9-3725-465e-837d-84fb10200d82;prod_0009;1;899.5
ddd629e4-be61-49bc-a19b-62e265f241d4;21dc20f9-3725-465e-837d-84fb10200d82;prod_0009;1;899.5
60bfdb5f-0239-479e-8b4f-4ab61243cd60;21dc20f9-3725-465e-837d-84fb10200d82;prod_0009;1;899.5
d8494b76-1886-4eb1-9191-cd6a0ab5ddac;f1a43bbd-fa91-4730-9fbc-944b37da7a11;prod_0004;1;499.99
ec364dd5-1f34-4d31-8927-79d4bec55cab;f1a43bbd-fa91-4730-9fbc-944b37da7a11;prod_0024;1;50.0
c2e91d65-139f-49fc-950d-51b5f76ba80a;f1a43bbd-fa91-4730-9fbc-944b37da7a11;prod_0024;1;50.0
32289260-90f8-4688-a0f9-3f41bbe36494;e89e3ed8-8bca-4824-a4a8-354eea1a2306;prod_0035;1;29.99
96889dd1-b9ed-4cad-84c3-8dc5ca2a35c3;e89e3ed8-8bca-4824-a4a8-354eea1a2306;prod_0030;1;80.0
61ccae45-c86c-4efe-8154-35b81ca59971;e89e3ed8-8bca-4824-a4a8-354eea1a2306;prod_0030;1;80.0
9db1e6a4-6fb5-447d-b694-64d4ea780183;e89e3ed8-8bca-4824-a4a8-354eea1a2306;prod_0047;1;199.99
d7d4980d-7a13-4566-a6a7-b86584a641c5;e89e3ed8-8bca-4824-a4a8-354eea1a2306;prod_0047;1;199.99
fb114dc5-d6bb-489f-8a27-8efa109539e0;e89e3ed8-8bca-4824-a4a8-354eea1a2306;prod_0047;1;199.99
09397f90-53ab-4026-90ee-e90463f62d0b;c964bce7-4d2a-4724-9a92-891e40d0c508;prod_0044;1;149.99
468194da-b4c3-4409-a834-5b3bf8d9033d;c964bce7-4d2a-4724-9a92-891e40d0c508;prod_0044;1;149.99
1ffc8cd0-f16a-433f-bf6b-b6f5715055a7;49987625-5202-4cb0-a11d-89ec76839ecf;prod_0010;1;650.0
31bd5066-f631-43ea-afb1-1e6bd8077c35;49987625-5202-4cb0-a11d-89ec76839ecf;prod_0016;1;250.0
044207c8-2791-4ffc-809c-08ed275483a1;49987625-5202-4cb0-a11d-89ec76839ecf;prod_0016;1;250.0
34d3e3be-b0b1-4b86-9710-a59d668f06dd;49987625-5202-4cb0-a11d-89ec76839ecf;prod_0016;1;250.0
21589df4-a338-4729-8d4e-bad89d98b4b2;49987625-5202-4cb0-a11d-89ec76839ecf;prod_0032;1;19.99
ebd21987-0b3c-462a-8fd0-e20d9d6cca22;e97a1e63-7fbe-44ac-82c8-de3b8dfcd9f8;prod_0045;1;89.99
9cb52833-4c9d-4256-a603-203dd585db0d;e97a1e63-7fbe-44ac-82c8-de3b8dfcd9f8;prod_0045;1;89.99
b2ae142c-0802-49aa-bafa-ec956eb1ae28;e97a1e63-7fbe-44ac-82c8-de3b8dfcd9f8;prod_0036;1;45.0
6adbf03c-62fe-43b0-aa1c-d086941fc7cf;e97a1e63-7fbe-44ac-82c8-de3b8dfcd9f8;prod_0036;1;45.0
c1f4ebf5-72f9-4cfd-9df1-502364334975;e97a1e63-7fbe-44ac-82c8-de3b8dfcd9f8;prod_0036;1;45.0
f283a8a2-281a-4a54-a1fd-07420819fa99;915213e8-2cb4-4c34-afde-d069d633b48c;prod_0004;1;499.99
d957f7c8-9bd2-49ae-b584-de0ecac2f47e;915213e8-2cb4-4c34-afde-d069d633b48c;prod_0004;1;499.99
4fd7cd11-a697-4800-b20a-7a146f2529d5;915213e8-2cb4-4c34-afde-d069d633b48c;prod_0032;1;19.99
11f01e84-9924-4064-9c25-4228d826d4da;915213e8-2cb4-4c34-afde-d069d633b48c;prod_0032;1;19.99
0aa3e555-a32f-4b9a-bb12-15ffe82c4285;915213e8-2cb4-4c34-afde-d069d633b48c;prod_0032;1;19.99
d25d81aa-4c3c-4681-aa3f-3be2fbe667f9;7e253b38-b6fb-4783-8ac1-19a141cbf661;prod_0010;1;650.0
dd6b05ac-53e0-40d0-9869-2735ff6830a2;7e253b38-b6fb-4783-8ac1-19a141cbf661;prod_0010;1;650.0
f8587d06-d498-4921-bcc8-10a441ccd3a2;7e253b38-b6fb-4783-8ac1-19a141cbf661;prod_0010;1;650.0
d944a886-808b-402f-a350-b1d4521b180e;7e253b38-b6fb-4783-8ac1-19a141cbf661;prod_0023;1;22.5
e8c7037a-4dff-45e1-bb9f-e5e843c2a4ca;7e253b38-b6fb-4783-8ac1-19a141cbf661;prod_0023;1;22.5
7639a55a-77c0-4d08-981b-af18683376fc;7e253b38-b6fb-4783-8ac1-19a141cbf661;prod_0023;1;22.5
3ec00346-1e37-4dbb-b253-8acbb78b1ca6;7e253b38-b6fb-4783-8ac1-19a141cbf661;prod_0007;1;499.0
a21ea21b-e673-4335-90b2-7053b018012c;7e253b38-b6fb-4783-8ac1-19a141cbf661;prod_0007;1;499.0
3290b663-5835-4546-9c7b-92857340856b;7e253b38-b6fb-4783-8ac1-19a141cbf661;prod_0007;1;499.0
88c78c39-bbcf-4d2c-8195-4dc141ce9829;6d1eb722-60ab-4c7f-847b-90ed77eba921;prod_0048;1;399.99
7fe70e69-20ca-411a-8a1e-b843a1aee10b;6d1eb722-60ab-4c7f-847b-90ed77eba921;prod_0017;1;185.5
4e2bad04-b047-434e-ada8-0f2ffb145b84;98131e59-c4bb-4226-8e1c-47d7dc7a78de;prod_0024;1;50.0
a5cbbc85-466f-429c-a0c5-5b2b57bf3ee1;98131e59-c4bb-4226-8e1c-47d7dc7a78de;prod_0024;1;50.0
a4a8c8d4-27c3-4831-8725-605bb8572bbe;bac316a5-e469-406a-b069-2b1f0f009a01;prod_0025;1;39.99
3bd27fd4-4cdd-48a7-998b-d42219a1cdc1;bac316a5-e469-406a-b069-2b1f0f009a01;prod_0025;1;39.99
c1be09d0-538c-47d8-aa6c-6a7d627ebf8b;bac316a5-e469-406a-b069-2b1f0f009a01;prod_0025;1;39.99
f9234362-015b-48d5-aa1f-3a39261511a5;9ad3a383-4da2-47f5-9e5b-c5e5abbc7c04;prod_0033;1;34.99
d75dd61a-3898-46aa-ba4f-6b1cc98783b0;9ad3a383-4da2-47f5-9e5b-c5e5abbc7c04;prod_0033;1;34.99
002f7406-8c13-4a4e-9d60-1449b328b3a5;9ad3a383-4da2-47f5-9e5b-c5e5abbc7c04;prod_0034;1;25.5
cf39c8cf-3b96-4ef8-b3ab-6ceb1cf04f03;9ad3a383-4da2-47f5-9e5b-c5e5abbc7c04;prod_0034;1;25.5
658f67fa-a38a-44a9-b77b-5cbba2b3fe51;9ad3a383-4da2-47f5-9e5b-c5e5abbc7c04;prod_0034;1;25.5
f8875e4b-7b58-4163-b4f9-8896ac0792a5;13f70eea-9c8a-4bef-8ad6-a7b912bee0aa;prod_0018;1;50.0
4f8a70aa-ea0a-462f-996b-a2d1020e308f;13f70eea-9c8a-4bef-8ad6-a7b912bee0aa;prod_0018;1;50.0
329a934b-dd0e-4473-a1f5-3bab2c527dee;a205ebdc-d58e-4c89-822e-6b2a8db95015;prod_0023;1;22.5
64c15ed6-df0f-42d0-aa3a-e5baef2a4e7a;a205ebdc-d58e-4c89-822e-6b2a8db95015;prod_0023;1;22.5
bc91156c-6acc-46d5-b1fc-a1d0cf527cb5;a205ebdc-d58e-4c89-822e-6b2a8db95015;prod_0023;1;22.5
bf216c15-1443-4283-bf19-93ad4f349179;19b79b54-a42f-449a-b1e9-f4a039f08c24;prod_0023;1;22.5
3a8af906-56f6-4e73-b573-7b6c0fb83e08;19b79b54-a42f-449a-b1e9-f4a039f08c24;prod_0035;1;29.99
1bd8e6b9-46bc-4ccd-9411-8f89fe149a38;dd55d270-80c0-4a5b-98c3-107edc0b3a37;prod_0037;1;40.0
f6fc2756-fa0d-4f07-99bc-58e544216ae6;dd55d270-80c0-4a5b-98c3-107edc0b3a37;prod_0047;1;199.99
07de6a16-3882-4e1f-9788-0d9b224fab80;e529e5de-b8a1-4364-ae8f-4bbe2f9a60a5;prod_0050;1;120.0
fead3201-ab96-47fe-a05b-82b2cb4b4439;e529e5de-b8a1-4364-ae8f-4bbe2f9a60a5;prod_0027;1;60.0
81971c92-32e1-4f36-b0c4-96684802775b;61a79fb5-bb04-4028-81dc-e793cd0142d2;prod_0045;1;89.99
e7b86544-d56f-403a-b3a7-bb68bbd3f066;61a79fb5-bb04-4028-81dc-e793cd0142d2;prod_0038;1;37.5
bef89588-df40-4b5d-819a-2f42ba51f278;61a79fb5-bb04-4028-81dc-e793cd0142d2;prod_0038;1;37.5
4ceb32ff-7f49-4214-a9bc-53751030a3ec;61a79fb5-bb04-4028-81dc-e793cd0142d2;prod_0026;1;45.0
501f3f11-d546-4910-9856-54c5b9ec2a27;b0c65f67-2265-4f8a-b966-06afb56be5ce;prod_0027;1;60.0
0d15ab18-df40-468c-8f85-f747e8850279;b0c65f67-2265-4f8a-b966-06afb56be5ce;prod_0027;1;60.0
a819954c-48cd-4763-8844-f32b5b135988;b0c65f67-2265-4f8a-b966-06afb56be5ce;prod_0027;1;60.0
8ec1e594-3f02-4e31-8272-d660797db2d7;b0c65f67-2265-4f8a-b966-06afb56be5ce;prod_0012;1;120.5
7d12e0d2-4af6-459b-957e-3ee9ca5dc1b5;b0c65f67-2265-4f8a-b966-06afb56be5ce;prod_0012;1;120.5
cbe4f914-2232-4bb3-9607-4a34e08b0556;b0c65f67-2265-4f8a-b966-06afb56be5ce;prod_0040;1;49.99
7bfc8daf-96e5-4d70-b2da-5c53821fed01;b0c65f67-2265-4f8a-b966-06afb56be5ce;prod_0040;1;49.99
a6d53205-2974-41b5-92d7-2c51cd16ae1f;b0c65f67-2265-4f8a-b966-06afb56be5ce;prod_0040;1;49.99
f14eb339-8e4c-4da3-905d-27a2e9992f48;9b6c5640-d11c-4c88-956f-536f4e209c6f;prod_0022;1;25.99
2fe81dae-2db2-4111-8b0f-264996f0226b;9b6c5640-d11c-4c88-956f-536f4e209c6f;prod_0022;1;25.99
57018486-49a9-484d-8c30-32b0ecff1f17;9b6c5640-d11c-4c88-956f-536f4e209c6f;prod_0022;1;25.99
1f4334fa-26c0-4ad2-8791-a825f010dbfa;06c0dee8-4b8b-40d9-b122-9d0c584658f2;prod_0043;1;129.99
4cda58eb-1cde-4ea8-8269-9ba10575d53a;06c0dee8-4b8b-40d9-b122-9d0c584658f2;prod_0036;1;45.0
6642ab4a-9c70-45ea-976f-e89ca2dc91de;06c0dee8-4b8b-40d9-b122-9d0c584658f2;prod_0022;1;25.99
ccda8910-525c-4256-86d8-d242720dceab;d463faf1-c2d5-4546-9c09-39c61e52f076;prod_0049;1;59.99
90dcea84-3570-4a0b-9f2b-fb03479eb614;d463faf1-c2d5-4546-9c09-39c61e52f076;prod_0049;1;59.99
08065461-a61e-45e5-9612-5a39bd2927ec;d463faf1-c2d5-4546-9c09-39c61e52f076;prod_0049;1;59.99
b41636bc-70af-4ee4-98ad-4c90b8a7126f;d463faf1-c2d5-4546-9c09-39c61e52f076;prod_0003;1;899.99
6263e8fd-6159-4f7f-8be0-685e9eb4c2b9;d463faf1-c2d5-4546-9c09-39c61e52f076;prod_0003;1;899.99
be7b3810-f9f9-4deb-a0c8-102eeefaacd2;d463faf1-c2d5-4546-9c09-39c61e52f076;prod_0003;1;899.99
d97e8f88-2d3d-4d93-9834-c72b6e5da55e;d463faf1-c2d5-4546-9c09-39c61e52f076;prod_0018;1;50.0
edf10170-ed27-4ce4-bdc1-dfc8cd1bd3ca;9107572e-3ca6-4d61-b707-2db3c8f3082c;prod_0006;1;250.0
0853d309-0226-4749-95c5-2c9fbb219e09;9107572e-3ca6-4d61-b707-2db3c8f3082c;prod_0012;1;120.5
e51036fe-a0fb-48a8-abf2-d031befd8fe7;9107572e-3ca6-4d61-b707-2db3c8f3082c;prod_0010;1;650.0
bfa640ef-f1a6-444f-9c7f-8ec370889b92;0c115700-2303-4449-8a49-86047092bc28;prod_0028;1;55.0
d3aed6f8-093f-4b05-9a8d-30a1f1e171f5;0c115700-2303-4449-8a49-86047092bc28;prod_0010;1;650.0
97c0aba4-9daf-46cd-a020-ce1262428a16;0c115700-2303-4449-8a49-86047092bc28;prod_0012;1;120.5
50508d26-8be8-49c0-bb99-f868ff2f5a21;a4432fc6-eee8-480a-af1f-0cec1a955c4f;prod_0019;1;80.0
467975dd-dc78-420c-90bc-50765462a3e4;655214af-bcfc-424f-9af2-8060f73f39b6;prod_0019;1;80.0
491f5953-6b9d-4759-9427-135a4a934190;655214af-bcfc-424f-9af2-8060f73f39b6;prod_0019;1;80.0
349914ba-3c90-4f09-9265-4759d2550653;655214af-bcfc-424f-9af2-8060f73f39b6;prod_0019;1;80.0
af4b354c-3b1b-4801-ab76-cafc3ff466c3;fa18c14a-c00c-45bd-beda-f6e2b73c75e1;prod_0018;1;50.0
8cc3e4c9-1f55-48ac-bd5d-33375e8c22f2;fa18c14a-c00c-45bd-beda-f6e2b73c75e1;prod_0018;1;50.0
25056cd6-2bf5-41b2-9df1-aea6534953cc;fa18c14a-c00c-45bd-beda-f6e2b73c75e1;prod_0018;1;50.0
6d734f93-16c6-4aad-a8bf-b083983de328;fa18c14a-c00c-45bd-beda-f6e2b73c75e1;prod_0037;1;40.0
17e0c203-6623-49bc-9aa6-99cad1b3f6b1;fa18c14a-c00c-45bd-beda-f6e2b73c75e1;prod_0045;1;89.99
0fd4450f-e520-4b36-b1fc-088033035d5b;fa18c14a-c00c-45bd-beda-f6e2b73c75e1;prod_0045;1;89.99
cfd3fefd-bc13-4586-b0b1-f02bd6262706;fa18c14a-c00c-45bd-beda-f6e2b73c75e1;prod_0045;1;89.99
4a7d8752-ab8f-4ef2-a5e2-5aa0141ad213;83fbc4ab-9ec0-4b56-8cac-575e3d8e3a9c;prod_0048;1;399.99
52418cb6-ae7e-442e-8a04-6d4782dbf415;83fbc4ab-9ec0-4b56-8cac-575e3d8e3a9c;prod_0048;1;399.99
ec7a641c-4ed3-45ff-855c-9f87f407144e;83fbc4ab-9ec0-4b56-8cac-575e3d8e3a9c;prod_0048;1;399.99
66c087f1-18da-4cff-b5c0-6b22805d792b;de293de2-58a9-4a9d-8a9b-b3cad33609be;prod_0023;1;22.5
f39bfd7b-c906-488b-9bff-45bd38c0be72;2cce3122-c1fd-495c-b35d-23233e969abd;prod_0026;1;45.0
6efd3f61-b4ae-4ec9-be02-7b1fe38d9d98;2cce3122-c1fd-495c-b35d-23233e969abd;prod_0013;1;65.99
74ee230d-551f-4a2e-8a2d-92b93264f4a7;2cce3122-c1fd-495c-b35d-23233e969abd;prod_0013;1;65.99
b00013c5-769c-4ef7-9a6a-7a8abc0e8524;2cce3122-c1fd-495c-b35d-23233e969abd;prod_0007;1;499.0
6763a5ad-6136-4f3f-904a-2fb581721148;2cce3122-c1fd-495c-b35d-23233e969abd;prod_0007;1;499.0
ffe78b0f-7405-4a66-8e47-3d84dff051c1;2cce3122-c1fd-495c-b35d-23233e969abd;prod_0007;1;499.0
fd0ec72f-b814-454f-b4dc-1c3705f24940;e803d7a8-d3c9-4b8e-afd4-b0660ef07398;prod_0016;1;250.0
0b6b9f7a-6d3f-404b-ad7c-a66761bd1beb;e803d7a8-d3c9-4b8e-afd4-b0660ef07398;prod_0034;1;25.5
a4074ec2-9359-45e4-a2f5-300eefb4303d;e803d7a8-d3c9-4b8e-afd4-b0660ef07398;prod_0034;1;25.5
83fec1d1-04ef-4571-9b6c-7483ac7cf876;e803d7a8-d3c9-4b8e-afd4-b0660ef07398;prod_0034;1;25.5
6bbd8ecf-0c18-4636-b2d5-9aba14f5f7d4;25e2348a-b63a-49bc-9c6c-3e48efbe34cb;prod_0045;1;89.99
5f5907ac-68e5-43b1-9dc4-a55d834d3221;25e2348a-b63a-49bc-9c6c-3e48efbe34cb;prod_0045;1;89.99
bc3941df-d8ee-41ef-9c09-1cf0589cba77;25e2348a-b63a-49bc-9c6c-3e48efbe34cb;prod_0045;1;89.99
c363f434-62af-439a-a2cd-4bc1358d227b;25e2348a-b63a-49bc-9c6c-3e48efbe34cb;prod_0011;1;89.99
4569a49c-7f17-420d-8130-1ea9fa5a5be2;25e2348a-b63a-49bc-9c6c-3e48efbe34cb;prod_0027;1;60.0
b58a1a10-a604-4598-9b77-b315dd9b0462;25e2348a-b63a-49bc-9c6c-3e48efbe34cb;prod_0027;1;60.0
ac282dd0-2e3e-466a-9069-9a9e427abdce;25e2348a-b63a-49bc-9c6c-3e48efbe34cb;prod_0027;1;60.0
853807fd-6f9a-467d-919d-2f6c320beb5e;c0a7ac50-aca3-49e1-8395-834245a33e2b;prod_0029;1;30.0
35d981dd-d802-47cc-83c9-c11c4895a81e;c0a7ac50-aca3-49e1-8395-834245a33e2b;prod_0029;1;30.0
e1c1fba2-015e-460f-81d2-d6d90cd24fdd;c59f6693-c99e-4d26-9543-e9ca517f9179;prod_0049;1;59.99
afb7cec3-a8fb-4db6-8d5b-3f8b11379e40;c59f6693-c99e-4d26-9543-e9ca517f9179;prod_0028;1;55.0
377bae52-a1d6-4f48-a331-bb8b1b0d833f;837e3700-e6d4-4ea4-81fa-978827c7166f;prod_0040;1;49.99
1f2b2c8d-8d28-40fc-a32b-d07487fa4858;837e3700-e6d4-4ea4-81fa-978827c7166f;prod_0025;1;39.99
ad5009cd-b5ff-4456-b72c-952997a8a0d6;837e3700-e6d4-4ea4-81fa-978827c7166f;prod_0044;1;149.99
2524fd51-a414-4ca0-a1a3-bbdd94ebf745;837e3700-e6d4-4ea4-81fa-978827c7166f;prod_0044;1;149.99
3ef85af4-91c1-449f-8a26-15c0e69f777e;c48b7702-9d42-4ab4-9883-0f03155cb95b;prod_0033;1;34.99
233b4744-537e-464b-bd42-12731d9fe29b;c48b7702-9d42-4ab4-9883-0f03155cb95b;prod_0033;1;34.99
be6bca4c-cb08-441d-b8ae-4b67b693cfe4;c48b7702-9d42-4ab4-9883-0f03155cb95b;prod_0047;1;199.99
6d3dea46-f33e-4fa7-ad26-67ba7d29362b;c48b7702-9d42-4ab4-9883-0f03155cb95b;prod_0015;1;145.0
cd2fcca3-c88e-4b51-aeaf-8258ccd3ade3;c48b7702-9d42-4ab4-9883-0f03155cb95b;prod_0015;1;145.0
6a730cdd-97be-457d-bde1-c9ed4fa880c4;b6aef822-032b-4635-a6f9-f46548831d06;prod_0038;1;37.5
8148774d-f611-4428-a27b-e6d1d8765f5f;b6aef822-032b-4635-a6f9-f46548831d06;prod_0011;1;89.99
4d3092bb-7223-4a9a-9365-3eaa70e3f18b;b6aef822-032b-4635-a6f9-f46548831d06;prod_0011;1;89.99
6d8a7a6e-4bb7-4c3e-beb1-dbbca54e0695;b6aef822-032b-4635-a6f9-f46548831d06;prod_0011;1;89.99
83e9859f-1d6a-4c2a-a474-faaf89f1cc00;b577dd1b-4df8-4539-90b7-b9b7b3292662;prod_0016;1;250.0
fe7897fa-dae2-4e52-a38b-c641d8eb9614;b577dd1b-4df8-4539-90b7-b9b7b3292662;prod_0050;1;120.0
fb07bfa5-9d62-46bf-b7b9-491b7d098dc1;b577dd1b-4df8-4539-90b7-b9b7b3292662;prod_0050;1;120.0
1b1144d1-2d48-42b4-a8d6-8faa8ec70dca;b577dd1b-4df8-4539-90b7-b9b7b3292662;prod_0050;1;120.0
7d56f7c5-f07e-4fdc-8b15-c33e829625bc;5475b0a2-e4f0-4852-a089-5810c215bd26;prod_0008;1;700.0
d2483540-478d-42a3-b898-3eebf559eed1;5475b0a2-e4f0-4852-a089-5810c215bd26;prod_0008;1;700.0
59f2cf6f-c76c-44d3-a65d-9c630a3c845b;5475b0a2-e4f0-4852-a089-5810c215bd26;prod_0008;1;700.0
10abfe20-c4ff-414e-b7ca-d8940ede9950;5475b0a2-e4f0-4852-a089-5810c215bd26;prod_0030;1;80.0
4f729a1e-353f-44f2-90f8-3de357272e5f;5475b0a2-e4f0-4852-a089-5810c215bd26;prod_0030;1;80.0
5f9838db-6116-4281-aa53-916fc39f26ff;5475b0a2-e4f0-4852-a089-5810c215bd26;prod_0030;1;80.0
9ea1fc15-6b0a-4a02-b17c-b9c752be526a;a9aa3f8e-b462-4a78-8ba3-62230dcb8393;prod_0038;1;37.5
b0925999-6dc7-40d6-ab75-1ba9900a48b6;a9aa3f8e-b462-4a78-8ba3-62230dcb8393;prod_0038;1;37.5
7d8a0f18-8ba6-4ffc-b819-bda3bebe21f0;a9aa3f8e-b462-4a78-8ba3-62230dcb8393;prod_0038;1;37.5
7ab4ab80-4b0c-4c1a-8438-a400ca093398;a9aa3f8e-b462-4a78-8ba3-62230dcb8393;prod_0035;1;29.99
dade999c-70cb-4ac4-a038-20e5fa9d25cd;3bac3559-9b5c-44c9-a457-f15f3c7edb88;prod_0037;1;40.0
41842818-7442-412f-bcab-9298ae1b0ed0;3bac3559-9b5c-44c9-a457-f15f3c7edb88;prod_0007;1;499.0
08919860-184f-4ab0-98ce-2bc64fb77ab7;3bac3559-9b5c-44c9-a457-f15f3c7edb88;prod_0007;1;499.0
78184275-95dd-48c5-b3f6-06be407e4860;fde83a03-e55f-4c76-bc40-9354dcc202e5;prod_0038;1;37.5
c5a6022f-bfd5-4346-9f3b-a175e6ea2ac4;fde83a03-e55f-4c76-bc40-9354dcc202e5;prod_0038;1;37.5
2f9e5b5a-850f-4700-9caa-2ddbc30ce876;fde83a03-e55f-4c76-bc40-9354dcc202e5;prod_0037;1;40.0
e6f07cb5-0e12-496b-b461-97f9fc7af126;fde83a03-e55f-4c76-bc40-9354dcc202e5;prod_0037;1;40.0
eac7fd70-abd8-4c53-b7c4-162903225253;fde83a03-e55f-4c76-bc40-9354dcc202e5;prod_0011;1;89.99
82da33fd-c15b-45f2-bcb0-0cfc55d84fa3;9f4d1412-0901-4d61-867e-2cc9ea226b61;prod_0041;1;249.99
af26365a-bc6a-4409-ba33-e6262ee4ab9d;9f4d1412-0901-4d61-867e-2cc9ea226b61;prod_0041;1;249.99
7c52256a-e1fd-4158-ab64-f1461d04bbb7;9f4d1412-0901-4d61-867e-2cc9ea226b61;prod_0001;1;199.99
ebc21067-bada-401a-affe-d45032b6818b;9f4d1412-0901-4d61-867e-2cc9ea226b61;prod_0001;1;199.99
ea4babf4-f5a6-4233-90c6-ed6c229d193d;9f4d1412-0901-4d61-867e-2cc9ea226b61;prod_0001;1;199.99
aa1057f3-1469-4bc3-b60e-eb510d900bd4;9f4d1412-0901-4d61-867e-2cc9ea226b61;prod_0049;1;59.99
65025fa5-65ba-4a06-afe8-958602c17b29;9f4d1412-0901-4d61-867e-2cc9ea226b61;prod_0049;1;59.99
8c924f96-86a4-4a86-b78d-817b9f47fd7c;b7554a43-7f95-470d-821a-221fca6a160f;prod_0028;1;55.0
598312d9-4df7-442f-bcf0-6d6b8311e3c4;b7554a43-7f95-470d-821a-221fca6a160f;prod_0028;1;55.0
b45cbd5a-a02f-4aab-8025-613ada8273ca;b7554a43-7f95-470d-821a-221fca6a160f;prod_0038;1;37.5
7a228b5e-94ba-444f-b358-96b4771a2702;bb828061-9e85-4838-bdd9-8863b9aee2af;prod_0002;1;349.99
dfb14860-4ad2-44e5-9955-05ea15d65d17;bb828061-9e85-4838-bdd9-8863b9aee2af;prod_0036;1;45.0
ead987e2-7546-4fb7-962b-ace6994a6f1c;bb828061-9e85-4838-bdd9-8863b9aee2af;prod_0036;1;45.0
4b307cee-d7b5-456b-9a03-83fcf64145d0;bb828061-9e85-4838-bdd9-8863b9aee2af;prod_0036;1;45.0
f89e54ea-8ac0-4a9e-acf7-f504db4cf4e2;6479b5ce-65d0-42a1-b650-110f84496db2;prod_0033;1;34.99
e0d3bb50-0cb9-4056-befc-62063a72b44d;0f7aff6e-54b9-4b3b-8f6c-a162f0773f92;prod_0041;1;249.99
42f3707a-23ca-4cae-aa75-fc83511d4c32;0f7aff6e-54b9-4b3b-8f6c-a162f0773f92;prod_0041;1;249.99
c14185f7-45c7-425a-98bd-689c18021fa0;0f7aff6e-54b9-4b3b-8f6c-a162f0773f92;prod_0022;1;25.99
716727b8-bbfd-4a02-8a11-fa362b1c3e2e;0f7aff6e-54b9-4b3b-8f6c-a162f0773f92;prod_0022;1;25.99
d80a3b2b-5fb9-41af-a831-6ce5ff68d20d;0f7aff6e-54b9-4b3b-8f6c-a162f0773f92;prod_0022;1;25.99
391397cc-ce79-4eb8-bf9a-a3ab185e3ce4;0f7aff6e-54b9-4b3b-8f6c-a162f0773f92;prod_0014;1;79.99
d6d2df90-2d83-4604-9659-e17f374be180;0f7aff6e-54b9-4b3b-8f6c-a162f0773f92;prod_0014;1;79.99
5fa1c9ff-99a5-4c7a-8840-677790170e43;0f7aff6e-54b9-4b3b-8f6c-a162f0773f92;prod_0014;1;79.99
dce5d07f-6ae6-4b0a-91d8-e047c0cd3ca5;3fab58d4-0d94-40f4-afef-233279f47bdc;prod_0019;1;80.0
07c0295e-fe6b-466e-9216-75e5b0791455;3fab58d4-0d94-40f4-afef-233279f47bdc;prod_0019;1;80.0
f97f7deb-c95b-4ef8-853d-c4958a39a81a;3fab58d4-0d94-40f4-afef-233279f47bdc;prod_0019;1;80.0
9136224b-ae01-4721-a1f2-f52df11f86c6;3fab58d4-0d94-40f4-afef-233279f47bdc;prod_0050;1;120.0
9730c31d-b7ef-495c-8152-a3502a225ceb;3fab58d4-0d94-40f4-afef-233279f47bdc;prod_0050;1;120.0
c5d46aff-4d0f-4fb4-8dc1-baea7a549a64;3fab58d4-0d94-40f4-afef-233279f47bdc;prod_0050;1;120.0
d9ca8598-fcb5-497b-ba07-af70b8a45f4d;fe358dad-1178-4537-8028-82e9676e496a;prod_0036;1;45.0
32876269-bdb4-471b-982d-c1b31ed89dc6;fe358dad-1178-4537-8028-82e9676e496a;prod_0039;1;20.99
4dde1089-e120-4fda-af17-b45a30f07344;8319a124-ea87-455b-aa46-b6f4ef3b9cc8;prod_0023;1;22.5
a408f444-d5be-45fa-92b7-1eea8ef80afb;8319a124-ea87-455b-aa46-b6f4ef3b9cc8;prod_0034;1;25.5
0831f726-737f-418a-ad6a-800cfa2097bd;47984559-2ce5-4d3c-9e1e-4e2e078fbe3a;prod_0016;1;250.0
40642ac0-b765-41f0-a78a-3ea6370555c2;47984559-2ce5-4d3c-9e1e-4e2e078fbe3a;prod_0016;1;250.0
cc581b77-3e5f-4839-a26b-910e2eee56f7;47984559-2ce5-4d3c-9e1e-4e2e078fbe3a;prod_0016;1;250.0
37bd193f-3f8d-40a6-b90b-ba397dad0327;47984559-2ce5-4d3c-9e1e-4e2e078fbe3a;prod_0040;1;49.99
d13749b6-4c87-4ea5-b45d-dabb13df2ec1;47984559-2ce5-4d3c-9e1e-4e2e078fbe3a;prod_0040;1;49.99
